index,avg_max_temp,precipitation,relative_humidity,avg_min_temp,avg_rx1day,avg_days_r20mm
1989-12,27.06,165.9,74.5,18.71,22.12,1.34
1990-01,28.34,66.83,64.89,18.52,12.4,0.14
1990-02,27.67,159.8,73.22,19.35,21.09,0.93
1990-03,27.55,218.99,75.73,19.32,22.38,1.43
1990-04,27.17,199.42,79.39,19.42,24.55,1.37
1990-05,26.83,199.79,79.44,19.01,21.79,1.16
1990-06,27.17,66.69,72.56,18.39,12.54,0.24
1990-07,26.82,97.22,72.03,18.0,15.58,0.4
1990-08,26.6,158.0,75.94,18.21,18.04,0.68
1990-09,26.99,156.61,75.52,18.24,19.07,0.67
1990-10,27.16,181.93,75.16,18.56,22.57,1.25
1990-11,27.52,133.7,72.85,18.76,16.63,0.61
1990-12,27.51,146.97,71.16,18.49,24.94,1.44
1991-01,28.22,112.43,68.75,18.84,17.28,0.54
1991-02,29.2,86.55,66.46,19.41,12.76,0.29
1991-03,29.21,155.08,67.92,19.74,27.83,1.59
1991-04,26.83,241.48,79.28,19.11,27.57,1.98
1991-05,26.17,265.24,83.13,19.01,23.99,2.02
1991-06,26.6,162.24,80.46,18.77,22.37,0.87
1991-07,25.73,154.38,77.6,17.85,22.44,0.92
1991-08,26.2,204.36,80.08,17.95,22.59,1.08
1991-09,27.22,116.26,75.21,18.39,19.25,0.53
1991-10,26.06,218.68,78.66,17.86,24.36,1.59
1991-11,26.79,133.69,75.08,18.26,15.14,0.46
1991-12,27.93,72.88,66.1,18.53,11.99,0.15
1992-01,29.24,44.81,58.19,19.36,6.79,0.05
1992-02,29.76,56.59,56.34,19.75,9.66,0.1
1992-03,30.54,89.65,58.06,20.69,17.16,0.44
1992-04,27.96,195.02,74.56,19.68,25.28,1.43
1992-05,26.95,174.75,78.13,19.0,20.66,1.02
1992-06,26.0,184.06,79.88,18.39,20.2,0.88
1992-07,25.72,146.89,77.56,17.58,18.31,0.59
1992-08,26.21,108.28,74.32,18.07,14.91,0.32
1992-09,26.69,141.23,75.19,17.99,16.88,0.55
1992-10,26.23,215.83,78.99,18.35,19.77,1.15
1992-11,26.41,150.39,74.73,17.93,19.31,0.7
1992-12,26.68,127.91,73.33,18.35,15.67,0.67
1993-01,27.75,88.31,62.42,18.81,18.69,0.77
1993-02,28.62,79.14,62.31,19.12,14.2,0.4
1993-03,28.91,102.92,65.91,19.08,15.06,0.5
1993-04,28.05,182.2,72.61,19.65,25.02,1.26
1993-05,26.42,209.32,81.35,19.04,20.03,1.19
1993-06,26.33,155.68,79.14,18.46,19.56,0.55
1993-07,26.75,69.08,71.0,18.22,10.19,0.2
1993-08,26.95,127.59,73.04,18.19,16.79,0.44
1993-09,27.7,116.9,71.92,18.34,13.91,0.27
1993-10,28.02,135.26,71.44,19.09,15.63,0.46
1993-11,27.87,158.03,71.77,18.99,18.76,0.71
1993-12,28.75,86.09,65.32,19.25,16.13,0.38
1994-01,29.64,61.29,59.62,19.59,8.96,0.19
1994-02,30.38,54.3,54.2,20.0,9.67,0.13
1994-03,28.67,171.4,70.94,19.56,21.36,1.04
1994-04,27.99,186.48,74.45,19.51,28.54,1.32
1994-05,26.28,220.63,81.31,18.81,24.16,1.36
1994-06,26.33,135.45,78.22,18.31,16.42,0.48
1994-07,25.78,155.21,78.98,17.7,16.89,0.65
1994-08,26.04,167.39,77.72,17.83,23.52,1.02
1994-09,27.53,123.48,73.88,18.42,16.44,0.39
1994-10,27.04,206.64,76.65,18.38,19.77,1.24
1994-11,26.26,252.72,79.71,18.46,32.93,2.68
1994-12,27.82,105.22,68.79,18.61,13.39,0.58
1995-01,29.9,50.26,58.34,19.29,7.84,0.14
1995-02,29.39,83.5,62.22,19.62,14.39,0.41
1995-03,28.91,150.52,68.65,19.82,21.35,1.17
1995-04,27.95,244.22,75.81,19.73,33.61,2.53
1995-05,27.16,175.48,77.54,19.16,22.71,1.25
1995-06,27.25,119.74,75.98,18.95,15.8,0.3
1995-07,26.14,137.95,77.05,18.02,15.6,0.4
1995-08,27.28,96.93,72.24,18.32,13.99,0.32
1995-09,27.09,136.79,75.13,18.64,17.25,0.49
1995-10,26.95,198.51,77.13,18.75,22.24,1.19
1995-11,27.41,174.72,75.37,18.91,21.4,1.22
1995-12,27.87,95.24,68.31,18.54,16.23,0.45
1996-01,28.5,91.81,66.37,18.82,16.11,0.4
1996-02,29.03,86.68,65.84,19.69,13.19,0.31
1996-03,28.55,173.35,70.56,19.8,25.5,1.47
1996-04,27.45,177.53,76.58,19.22,21.88,1.18
1996-05,26.69,195.94,79.19,19.02,23.15,1.3
1996-06,26.07,114.11,77.86,18.45,14.6,0.33
1996-07,25.94,111.51,76.59,17.89,17.49,0.41
1996-08,26.83,146.37,75.38,18.02,16.85,0.49
1996-09,26.91,181.1,77.91,18.19,25.53,0.97
1996-10,27.4,145.21,74.13,18.5,16.12,0.5
1996-11,26.93,185.48,75.4,18.74,21.68,1.17
1996-12,28.35,69.12,65.99,18.57,10.51,0.26
1997-01,28.89,67.19,61.03,19.13,14.09,0.33
1997-02,30.67,18.59,48.63,19.44,3.31,
1997-03,30.61,96.15,58.3,20.67,23.72,0.95
1997-04,26.27,266.52,80.36,19.01,27.92,2.59
1997-05,26.76,146.4,77.15,18.71,20.88,0.95
1997-06,27.13,91.65,73.4,18.59,14.92,0.27
1997-07,26.52,106.74,74.09,18.34,15.41,0.33
1997-08,27.37,95.35,72.59,18.64,13.64,0.18
1997-09,29.78,58.69,63.29,19.44,8.47,0.05
1997-10,27.49,242.12,74.83,19.23,34.32,2.44
1997-11,25.95,292.74,81.29,18.93,34.14,3.12
1997-12,26.4,253.7,79.31,18.71,30.29,2.9
1998-01,27.6,153.28,72.64,19.41,24.84,1.52
1998-02,29.72,92.33,65.0,20.44,19.64,0.84
1998-03,30.62,97.68,63.51,21.16,16.62,0.69
1998-04,28.9,179.85,74.18,20.72,23.93,1.35
1998-05,27.64,170.96,77.73,20.05,23.65,1.35
1998-06,27.25,98.79,74.71,18.91,14.74,0.32
1998-07,26.57,95.85,73.29,18.61,14.53,0.45
1998-08,26.83,140.18,75.28,18.51,18.22,0.61
1998-09,27.32,125.36,75.16,18.55,15.25,0.4
1998-10,26.93,187.84,78.53,18.92,20.86,1.0
1998-11,27.89,96.73,70.59,18.75,14.37,0.35
1998-12,29.04,42.7,59.47,18.66,6.36,0.06
1999-01,28.92,73.97,62.14,19.01,12.26,0.32
1999-02,31.59,19.94,47.27,20.04,5.11,0.07
1999-03,27.65,193.84,72.12,19.57,27.06,2.04
1999-04,27.2,199.33,76.49,19.09,26.54,1.73
1999-05,26.61,145.02,78.0,18.51,17.98,0.58
1999-06,27.34,77.37,71.41,18.34,13.31,0.32
1999-07,26.31,93.16,72.78,17.67,12.36,0.27
1999-08,26.05,185.3,78.36,17.76,22.42,1.03
1999-09,26.75,141.66,75.63,18.02,20.4,0.6
1999-10,26.28,186.05,78.77,18.15,21.98,1.07
1999-11,27.04,147.98,72.09,18.6,19.7,1.07
1999-12,27.52,99.11,70.15,18.44,15.09,0.3
2000-01,29.59,39.18,57.88,18.53,7.96,0.15
2000-02,30.33,40.55,55.73,19.01,8.13,0.07
2000-03,29.79,89.5,62.22,19.5,14.12,0.37
2000-04,28.15,156.22,73.04,19.33,18.49,0.64
2000-05,27.65,133.31,75.77,19.04,18.06,0.67
2000-06,27.37,93.95,71.68,18.48,13.56,0.24
2000-07,26.51,90.66,72.84,18.04,14.08,0.33
2000-08,26.4,137.93,76.12,17.89,17.64,0.59
2000-09,27.48,113.86,72.07,18.44,15.86,0.38
2000-10,26.74,192.76,76.95,18.54,28.86,1.56
2000-11,27.1,150.45,74.19,18.67,22.75,0.98
2000-12,27.78,109.07,69.11,18.68,14.7,0.53
2001-01,27.98,81.87,62.57,18.63,14.79,0.45
2001-02,29.93,66.47,61.02,19.42,12.18,0.22
2001-03,28.39,152.18,69.38,19.23,19.69,0.84
2001-04,27.46,188.24,77.34,19.11,20.11,1.01
2001-05,27.02,154.94,78.59,18.94,16.5,0.6
2001-06,26.16,104.57,77.33,17.93,17.21,0.38
2001-07,26.1,112.17,75.57,17.96,18.28,0.44
2001-08,26.61,140.36,77.48,18.26,19.58,0.7
2001-09,27.06,139.93,76.66,18.26,16.04,0.49
2001-10,27.26,183.96,76.47,18.79,23.14,1.4
2001-11,26.83,183.26,77.56,18.49,19.65,1.05
2001-12,28.57,79.02,67.17,18.85,9.92,0.27
2002-01,28.43,75.92,62.22,19.23,13.87,0.42
2002-02,31.01,44.13,53.92,20.21,11.64,0.17
2002-03,28.11,191.84,74.2,19.23,22.73,1.19
2002-04,27.75,208.62,76.06,19.41,27.62,1.76
2002-05,27.3,138.77,76.44,19.27,23.58,0.93
2002-06,27.63,59.67,68.62,18.73,11.69,0.24
2002-07,28.21,46.07,65.79,18.83,9.63,0.09
2002-08,27.52,94.21,70.6,18.59,14.08,0.3
2002-09,28.53,82.73,67.35,18.84,12.69,0.24
2002-10,27.68,171.79,73.89,19.05,18.98,0.84
2002-11,27.38,178.46,75.23,18.62,20.13,1.17
2002-12,27.75,135.27,69.83,19.06,18.98,0.86
2003-01,29.32,59.27,61.83,19.3,11.92,0.27
2003-02,31.26,39.34,53.29,20.16,10.21,0.12
2003-03,30.15,119.49,62.55,20.25,20.88,0.81
2003-04,28.06,188.48,73.12,19.67,26.69,1.76
2003-05,27.14,151.93,78.31,19.42,19.62,0.78
2003-06,26.48,141.98,77.05,18.46,15.48,0.47
2003-07,26.29,115.37,74.15,18.08,15.42,0.55
2003-08,26.7,136.4,75.22,18.45,17.26,0.53
2003-09,27.23,110.87,74.26,18.31,15.55,0.44
2003-10,28.24,111.99,70.88,19.39,13.14,0.25
2003-11,27.76,150.19,72.69,19.26,16.66,0.68
2003-12,28.5,92.53,64.48,18.58,20.21,0.62
2004-01,29.48,71.42,61.93,19.96,14.81,0.28
2004-02,30.31,67.8,54.58,20.28,13.24,0.33
2004-03,30.49,83.03,60.65,20.92,14.71,0.37
2004-04,27.12,232.63,78.6,19.45,27.86,1.99
2004-05,27.55,118.84,74.17,19.1,16.84,0.48
2004-06,27.03,89.08,70.05,18.51,13.86,0.34
2004-07,27.19,81.86,67.59,18.11,12.26,0.18
2004-08,27.06,130.5,74.0,18.43,16.23,0.46
2004-09,27.64,143.17,72.88,18.29,17.58,0.61
2004-10,27.93,163.49,71.93,19.07,22.0,1.0
2004-11,27.37,177.46,75.48,18.82,21.65,1.34
2004-12,28.34,99.25,67.81,19.12,14.36,0.46
2005-01,29.94,51.84,56.66,19.61,12.8,0.27
2005-02,31.99,48.45,50.55,20.66,19.15,0.48
2005-03,29.5,147.31,68.37,20.27,21.92,1.07
2005-04,29.08,138.5,70.91,20.16,21.23,0.78
2005-05,26.9,230.78,80.31,19.13,22.86,1.36
2005-06,27.12,113.89,75.35,18.81,17.98,0.45
2005-07,26.77,106.55,72.41,18.17,17.03,0.5
2005-08,27.22,150.91,74.67,18.39,19.65,0.7
2005-09,27.71,136.86,73.96,18.58,19.02,0.61
2005-10,27.92,161.53,72.9,18.85,17.43,0.71
2005-11,28.49,103.6,67.86,19.0,19.65,0.68
2005-12,30.32,40.68,54.75,19.14,6.52,0.09
2006-01,30.52,53.23,54.71,19.57,9.82,0.27
2006-02,30.81,83.03,57.9,20.1,14.81,0.4
2006-03,28.59,149.08,70.86,19.26,18.97,0.81
2006-04,27.38,204.99,77.68,19.23,22.75,1.25
2006-05,26.85,226.08,80.32,18.92,22.59,1.49
2006-06,27.38,91.1,73.28,18.36,12.93,0.25
2006-07,27.18,122.85,72.55,18.5,19.51,0.61
2006-08,27.05,143.26,74.72,18.25,19.01,0.67
2006-09,27.62,142.32,72.64,18.47,19.99,0.81
2006-10,28.23,144.45,71.56,19.1,23.71,1.11
2006-11,26.41,215.82,77.97,18.71,21.25,1.43
2006-12,27.17,148.71,71.8,18.75,20.61,1.0
2007-01,28.79,80.6,62.85,19.07,12.94,0.45
2007-02,29.35,87.98,65.2,19.44,15.54,0.43
2007-03,29.95,75.26,63.47,19.64,13.79,0.25
2007-04,28.65,160.04,70.36,19.9,24.16,1.12
2007-05,27.8,141.45,74.89,19.38,19.79,0.8
2007-06,26.47,135.15,75.85,18.54,18.83,0.61
2007-07,26.09,156.57,76.28,18.11,27.84,1.06
2007-08,26.28,184.53,78.67,18.03,21.38,0.91
2007-09,26.71,168.66,78.49,18.25,19.28,0.77
2007-10,27.52,132.43,73.02,18.5,18.83,0.72
2007-11,27.74,130.33,71.14,18.61,18.59,0.78
2007-12,28.88,64.22,61.09,18.45,14.14,0.39
2008-01,29.32,75.42,60.34,19.1,13.64,0.35
2008-02,29.3,68.74,60.77,19.11,13.79,0.3
2008-03,28.66,155.49,68.93,18.96,24.31,1.15
2008-04,27.38,171.35,74.64,18.8,22.17,1.22
2008-05,27.84,112.67,73.12,18.87,13.18,0.28
2008-06,26.75,102.46,72.73,18.22,20.84,0.69
2008-07,26.42,137.68,74.03,17.78,19.43,0.63
2008-08,26.56,148.46,76.14,18.01,18.63,0.57
2008-09,27.6,130.98,74.67,18.57,17.6,0.43
2008-10,27.07,200.98,77.64,18.65,24.89,1.5
2008-11,27.92,143.78,71.16,18.52,25.79,1.12
2008-12,29.46,43.74,59.11,18.53,7.9,0.08
2009-01,29.73,84.46,57.97,18.96,15.12,0.48
2009-02,29.97,53.91,58.87,19.41,7.66,0.2
2009-03,30.37,76.52,59.43,20.09,20.25,0.54
2009-04,27.9,196.41,75.74,19.31,27.48,1.63
2009-05,27.75,149.51,75.01,19.31,27.37,1.13
2009-06,28.42,71.05,68.61,18.7,13.1,0.18
2009-07,27.98,65.36,64.94,18.55,12.83,0.21
2009-08,28.31,109.67,68.31,19.02,15.85,0.39
2009-09,28.41,134.51,71.28,19.14,17.25,0.47
2009-10,27.8,178.16,73.31,19.29,20.96,1.01
2009-11,28.0,138.26,71.59,19.01,18.94,0.91
2009-12,27.69,163.26,72.21,18.94,20.35,0.99
2010-01,29.33,70.73,63.88,19.28,12.93,0.32
2010-02,29.35,157.56,68.1,20.13,28.52,1.44
2010-03,28.51,180.98,72.58,19.8,27.38,1.66
2010-04,28.47,190.58,76.68,19.91,23.74,1.38
2010-05,27.28,202.02,80.0,19.62,24.49,1.36
2010-06,27.36,135.34,75.66,18.91,22.3,0.84
2010-07,26.75,88.85,71.82,18.51,13.01,0.31
2010-08,27.08,128.8,72.75,18.68,17.77,0.54
2010-09,27.27,156.74,75.72,18.64,17.43,0.66
2010-10,27.61,169.69,75.6,18.99,19.42,0.74
2010-11,28.25,112.79,70.58,19.04,13.48,0.33
2010-12,28.31,108.52,66.34,18.44,18.89,0.91
2011-01,29.57,46.12,57.19,18.79,8.17,0.1
2011-02,30.92,44.65,53.45,19.07,12.19,0.35
2011-03,29.36,140.01,65.56,19.4,18.9,0.61
2011-04,28.99,148.59,72.21,19.23,19.28,0.66
2011-05,27.62,178.02,78.2,19.11,24.07,1.24
2011-06,27.28,136.34,75.92,18.82,18.71,0.68
2011-07,27.42,126.86,73.11,18.41,21.36,0.76
2011-08,26.5,189.28,77.87,18.31,21.84,1.12
2011-09,26.58,186.76,79.28,18.29,24.77,1.19
2011-10,26.89,200.58,77.35,18.59,24.98,1.5
2011-11,26.45,217.59,78.91,18.52,31.75,1.86
2011-12,27.87,93.18,68.88,18.38,14.77,0.42
2012-01,30.75,12.2,49.68,18.18,2.44,0.02
2012-02,31.21,59.4,50.56,19.17,14.65,0.26
2012-03,31.28,48.11,54.1,20.06,9.62,0.22
2012-04,27.68,226.78,75.48,19.46,25.16,1.79
2012-05,27.04,197.83,79.1,19.01,20.18,0.93
2012-06,26.84,145.07,77.2,18.65,17.01,0.48
2012-07,26.42,140.32,77.52,18.2,18.3,0.6
2012-08,26.58,168.64,78.11,18.32,19.96,0.69
2012-09,26.9,172.23,78.39,18.38,21.57,0.87
2012-10,27.53,200.1,76.04,19.03,28.71,1.92
2012-11,27.19,166.08,76.44,18.68,22.45,1.31
2012-12,27.55,115.11,70.89,18.87,13.73,0.65
2013-01,29.49,64.98,62.11,19.2,14.56,0.3
2013-02,30.45,46.57,57.01,19.45,11.21,0.2
2013-03,29.15,186.14,69.0,19.87,25.3,1.7
2013-04,27.34,227.71,79.3,19.38,27.48,2.07
2013-05,27.42,126.76,75.98,18.94,21.27,0.91
2013-06,27.47,80.97,70.81,18.94,13.52,0.32
2013-07,27.39,94.11,70.17,18.36,16.7,0.52
2013-08,26.54,168.45,76.38,18.22,21.86,0.9
2013-09,27.2,171.5,76.93,18.52,20.37,0.92
2013-10,27.27,153.48,75.4,18.73,17.91,0.73
2013-11,27.21,152.23,74.86,18.75,19.64,0.75
2013-12,28.34,73.43,63.06,18.91,13.88,0.39
2014-01,30.26,35.59,55.59,19.35,7.58,0.15
2014-02,31.08,37.33,49.51,19.82,8.29,0.14
2014-03,29.97,138.31,62.25,19.95,26.8,1.18
2014-04,28.35,152.81,72.03,19.35,19.58,0.98
2014-05,27.76,167.83,75.09,19.53,23.95,1.27
2014-06,27.42,116.35,74.28,19.26,19.22,0.59
2014-07,27.64,101.54,70.8,18.94,15.61,0.37
2014-08,26.59,179.55,77.53,18.33,20.12,0.7
2014-09,27.24,144.64,74.98,18.53,25.07,0.97
2014-10,27.16,201.22,76.66,18.89,27.05,1.54
2014-11,27.75,138.58,73.01,19.04,21.83,0.94
2014-12,29.01,56.91,61.67,18.89,10.15,0.16
2015-01,30.7,12.16,45.07,18.86,3.8,0.03
2015-02,31.56,31.57,51.4,20.06,6.85,0.1
2015-03,31.34,112.24,54.4,20.66,27.34,1.18
2015-04,27.57,218.15,77.71,19.34,33.18,1.67
2015-05,27.5,186.48,77.9,19.4,26.16,1.39
2015-06,27.08,154.51,77.51,19.02,20.98,0.75
2015-07,27.86,89.32,69.76,18.72,16.28,0.46
2015-08,28.41,74.66,67.48,19.23,13.18,0.28
2015-09,28.61,90.62,69.03,19.53,12.44,0.19
2015-10,27.92,233.1,75.2,19.65,25.58,1.93
2015-11,26.86,223.53,79.02,19.1,28.99,2.04
2015-12,27.82,112.06,70.58,19.42,15.89,0.51
2016-01,29.37,64.34,60.99,20.33,11.34,0.22
2016-02,31.61,26.19,52.05,21.22,5.98,0.06
2016-03,31.56,71.8,59.63,21.56,14.91,0.39
2016-04,27.83,252.62,77.8,20.36,29.27,2.31
2016-05,27.63,156.1,76.02,19.86,24.75,0.99
2016-06,27.74,80.09,69.28,19.29,14.96,0.29
2016-07,27.49,97.55,70.82,19.1,13.59,0.35
2016-08,27.69,95.41,69.61,18.91,17.74,0.51
2016-09,28.18,111.04,69.0,19.33,17.53,0.55
2016-10,28.86,102.63,66.96,19.81,18.0,0.51
2016-11,28.53,132.77,68.59,19.77,16.74,0.58
2016-12,29.94,42.05,55.89,19.75,6.67,0.09
2017-01,31.6,32.59,46.02,19.98,7.56,0.05
2017-02,30.46,78.28,57.6,20.43,13.17,0.35
2017-03,30.0,101.06,63.21,20.23,17.01,0.59
2017-04,29.28,138.7,66.73,20.49,20.41,0.68
2017-05,27.51,157.27,75.24,19.64,19.16,0.74
2017-06,28.29,81.05,68.52,19.66,14.2,0.32
2017-07,26.8,155.24,74.69,18.98,19.89,0.74
2017-08,27.02,163.79,75.11,18.86,20.33,0.75
2017-09,27.12,180.55,76.28,19.04,24.32,1.09
2017-10,27.86,148.69,72.89,19.49,20.12,0.81
2017-11,27.44,147.35,71.43,19.01,21.13,0.9
2017-12,29.82,45.54,56.03,19.36,6.61,0.11
2018-01,29.77,39.79,51.66,19.6,7.03,0.09
2018-02,31.37,57.41,52.74,20.8,11.86,0.21
2018-03,27.6,184.87,73.21,19.53,24.28,1.48
2018-04,26.26,285.07,80.06,19.12,32.99,2.83
2018-05,26.68,193.38,78.46,19.24,23.94,1.35
2018-06,26.53,118.2,75.04,18.65,20.28,0.7
2018-07,27.03,62.66,67.93,18.44,12.64,0.18
2018-08,26.92,143.2,72.75,18.64,20.79,0.68
2018-09,28.1,103.76,70.8,18.85,17.13,0.39
2018-10,27.94,170.27,71.4,19.23,25.51,1.39
2018-11,28.65,107.29,68.1,19.51,15.86,0.41
2018-12,28.37,104.09,66.2,19.38,16.8,0.57
2019-01,30.36,49.25,55.8,19.84,9.08,0.15
2019-02,31.34,39.09,52.32,20.59,10.26,0.14
2019-03,31.17,69.23,56.54,20.64,14.46,0.26
2019-04,29.64,151.12,67.36,20.48,24.73,1.33
2019-05,27.72,202.35,76.49,19.73,24.05,1.41
2019-06,26.4,200.17,79.45,19.27,26.89,1.38
2019-07,26.75,133.43,76.3,18.5,18.18,0.61
2019-08,26.97,156.47,75.83,18.57,18.04,0.66
2019-09,27.4,165.93,76.17,18.94,23.49,1.03
2019-10,26.44,273.84,79.9,18.86,25.83,2.22
2019-11,27.16,161.14,75.35,19.16,30.41,1.32
2019-12,27.02,159.49,74.28,19.13,24.56,1.35
2020-01,28.94,101.4,61.12,19.95,23.64,0.97
2020-02,29.43,88.0,64.37,20.29,15.48,0.54
2020-03,28.75,192.88,73.2,20.18,30.13,1.91
2020-04,27.83,195.89,75.09,20.03,32.58,2.26
2020-05,27.34,175.06,77.65,19.55,29.47,1.41
2020-06,27.23,133.73,74.01,19.31,18.92,0.63
2020-07,26.42,131.77,73.19,18.92,19.0,0.7
2020-08,27.15,158.39,75.3,19.01,22.37,0.96
2020-09,26.9,194.85,77.34,18.79,24.68,1.37
2020-10,26.92,225.8,78.78,19.0,28.03,1.8
2020-11,26.81,170.61,76.12,18.88,29.02,1.66
2020-12,28.27,64.02,66.06,18.81,10.85,0.27
2021-01,28.82,55.86,61.04,19.27,11.01,0.2
2021-02,29.98,40.82,55.05,20.2,10.64,0.18
2021-03,29.96,88.03,60.23,20.28,15.41,0.49
2021-04,27.97,161.42,73.54,19.65,27.5,1.2
2021-05,27.04,184.22,76.77,19.44,31.86,1.98
2021-06,27.75,64.59,67.92,18.94,15.63,0.28
2021-07,26.88,80.2,68.95,18.99,14.94,0.32
2021-08,27.62,112.97,70.07,18.87,20.26,0.73
2021-09,27.08,193.56,76.62,18.98,28.49,1.47
2021-10,27.98,130.17,72.66,19.53,18.32,0.68
2021-11,28.85,69.29,65.66,19.97,11.45,0.26
2021-12,29.39,66.25,61.27,20.15,8.66,0.25
2022-01,29.58,52.28,55.82,19.83,18.93,0.46
2022-02,29.78,42.1,57.14,20.27,7.64,0.13
2022-03,30.43,84.71,59.55,20.73,23.19,0.65
2022-04,28.32,203.79,71.6,20.13,36.72,2.48
2022-05,27.7,153.7,75.05,19.73,23.52,1.38
2022-06,27.25,60.66,70.1,18.85,14.8,0.31
2022-07,27.33,76.76,65.47,19.41,19.07,0.58
2022-08,26.58,169.82,74.43,19.0,25.98,1.53
2022-09,27.13,138.65,74.88,18.89,19.84,0.65
2022-10,28.26,87.78,69.05,19.71,14.88,0.31
2022-11,27.19,170.59,73.19,19.27,21.67,1.12
2022-12,27.69,100.32,68.27,18.91,15.84,0.64
2023-01,29.8,27.3,53.62,19.38,5.69,0.05
2023-02,31.21,34.3,49.81,20.51,8.4,0.21
2023-03,28.24,218.63,70.67,19.71,31.37,2.17
2023-04,27.98,213.49,73.78,19.86,33.58,3.02
2023-05,28.63,96.39,72.61,20.1,17.23,0.38
2023-06,27.92,129.57,72.34,19.91,21.97,0.92
2023-07,28.45,50.92,64.98,19.62,11.04,0.2
2023-08,29.12,71.58,64.2,20.19,15.44,0.3
2023-09,28.51,167.35,72.08,19.91,26.51,1.06
2023-10,28.4,183.86,72.57,20.15,27.56,1.73
2023-11,27.12,257.42,76.76,19.8,34.44,3.24
2023-12,28.49,94.82,68.89,20.05,15.67,0.52
