index,avg_max_temp,precipitation,relative_humidity,avg_min_temp,avg_rx1day,avg_days_r20mm
1990-05,26.65,60.73,72.51,17.86,14.54,0.29
1990-06,26.72,7.82,61.85,16.22,1.54,
1990-07,26.27,6.54,57.02,14.98,1.44,
1990-08,26.56,11.12,58.57,16.2,2.08,
1990-09,27.93,27.52,58.3,17.28,6.26,0.07
1990-10,29.42,45.97,57.6,18.35,11.4,0.22
1990-11,28.8,84.28,65.77,19.22,13.32,0.32
1990-12,28.21,151.24,71.56,19.2,22.92,1.1
1991-01,27.46,199.72,77.87,19.08,23.84,1.25
1991-02,28.44,122.78,75.36,19.09,17.64,0.51
1991-03,28.15,194.03,74.91,19.22,35.31,2.15
1991-04,26.65,149.91,78.79,18.55,21.17,0.99
1991-05,26.51,91.88,74.57,18.45,13.18,0.47
1991-06,26.65,14.36,63.23,16.31,3.45,0.04
1991-07,25.92,11.29,59.24,15.77,2.66,0.01
1991-08,27.03,18.54,58.06,16.11,4.21,0.05
1991-09,28.56,14.68,54.84,17.0,4.01,0.02
1991-10,28.35,88.5,63.51,18.26,15.13,0.61
1991-11,28.93,84.96,64.35,19.0,14.08,0.38
1991-12,27.53,192.63,75.48,19.1,24.24,1.35
1992-01,28.31,97.2,71.36,18.97,17.49,0.59
1992-02,27.74,182.67,78.15,19.24,20.11,0.88
1992-03,28.25,115.92,72.86,19.42,20.46,0.59
1992-04,26.95,184.7,79.13,19.1,24.81,1.45
1992-05,26.62,67.81,72.47,17.89,18.5,0.35
1992-06,26.26,23.0,65.53,16.8,4.56,0.04
1992-07,25.72,9.4,58.05,15.33,2.11,
1992-08,26.7,6.89,54.06,15.5,1.26,
1992-09,28.23,14.65,54.34,17.03,2.5,
1992-10,29.14,42.3,58.12,18.11,6.31,0.12
1992-11,27.98,117.03,67.0,18.58,22.27,0.84
1992-12,27.28,160.31,74.57,18.72,23.18,1.04
1993-01,26.59,189.8,78.29,18.8,25.32,1.36
1993-02,27.03,155.13,78.33,18.55,21.64,1.0
1993-03,27.15,168.45,78.72,18.66,20.13,0.73
1993-04,27.5,107.57,74.26,19.23,13.95,0.42
1993-05,27.25,57.25,69.73,18.32,9.79,0.2
1993-06,26.71,17.21,59.54,16.82,3.06,0.02
1993-07,26.33,6.43,54.31,15.58,1.1,
1993-08,27.02,12.56,55.39,16.45,2.41,
1993-09,28.69,10.78,50.4,17.1,1.99,0.01
1993-10,29.87,25.2,51.84,18.4,5.96,0.04
1993-11,29.65,78.25,62.36,19.32,13.06,0.27
1993-12,30.33,55.91,59.58,19.89,8.62,0.12
1994-01,28.11,176.06,74.18,19.43,24.86,1.3
1994-02,27.69,178.81,77.07,19.31,22.71,1.08
1994-03,27.24,210.17,80.2,19.04,23.21,1.1
1994-04,27.2,106.24,74.51,18.67,16.27,0.47
1994-05,26.84,57.08,69.11,18.12,9.81,0.22
1994-06,26.79,12.89,59.29,16.15,3.1,0.01
1994-07,26.48,11.62,56.25,16.13,2.4,0.01
1994-08,27.26,14.2,55.73,16.47,2.92,0.02
1994-09,28.97,17.1,53.56,17.63,4.27,0.04
1994-10,29.62,55.32,58.8,19.13,9.14,0.21
1994-11,28.64,121.78,66.34,19.1,19.94,0.99
1994-12,27.6,193.13,76.22,19.16,23.43,1.29
1995-01,27.8,179.4,77.92,19.14,22.73,1.19
1995-02,27.49,178.37,78.61,18.95,23.14,0.99
1995-03,27.07,195.26,79.8,18.99,26.28,1.42
1995-04,27.17,125.0,76.13,19.11,17.87,0.8
1995-05,26.52,66.04,71.87,18.09,16.28,0.34
1995-06,26.83,10.98,60.65,16.28,2.25,0.01
1995-07,26.65,7.28,56.23,15.8,1.43,
1995-08,27.46,15.99,56.31,16.67,3.81,0.02
1995-09,28.85,15.15,53.44,17.53,2.64,0.02
1995-10,29.27,40.58,58.03,18.71,6.62,0.08
1995-11,30.01,44.91,56.43,19.08,7.49,0.11
1995-12,29.29,119.7,65.29,19.42,18.54,0.6
1996-01,27.78,158.73,75.25,18.94,21.48,0.79
1996-02,27.29,196.47,79.71,19.14,23.93,1.21
1996-03,27.61,179.97,77.35,19.16,24.24,1.26
1996-04,26.4,115.64,77.16,18.5,18.87,0.55
1996-05,26.77,54.62,69.72,18.27,9.29,0.18
1996-06,26.25,9.94,60.32,16.27,1.77,
1996-07,26.08,9.31,57.67,15.46,1.73,
1996-08,27.44,13.55,54.2,15.79,2.67,0.01
1996-09,28.55,21.6,55.75,17.43,4.17,0.03
1996-10,29.0,32.44,56.01,18.23,7.07,0.06
1996-11,29.8,58.72,57.69,19.12,11.1,0.24
1996-12,28.88,116.31,66.86,19.27,19.17,0.71
1997-01,29.07,122.4,68.46,19.57,19.01,0.74
1997-02,28.26,130.18,73.27,19.3,15.42,0.58
1997-03,28.91,113.12,68.22,19.87,20.94,0.82
1997-04,26.29,178.94,79.37,18.66,24.23,1.32
1997-05,26.2,67.9,70.98,17.4,13.31,0.34
1997-06,26.67,21.0,63.87,17.18,5.02,0.04
1997-07,26.46,8.41,55.87,16.18,2.36,0.01
1997-08,28.06,8.91,53.05,16.74,1.74,
1997-09,29.74,7.64,49.85,17.9,1.24,
1997-10,29.14,78.98,59.76,19.08,15.14,0.65
1997-11,28.33,183.93,71.47,19.54,32.04,1.92
1997-12,26.1,329.91,83.52,19.05,38.05,4.06
1998-01,26.74,281.64,83.72,19.63,30.51,2.64
1998-02,27.68,222.62,82.41,20.03,28.69,2.15
1998-03,28.22,166.49,79.1,19.96,24.15,1.13
1998-04,26.81,179.69,81.02,19.49,27.84,1.36
1998-05,27.04,62.22,70.85,17.86,16.35,0.46
1998-06,26.8,13.26,60.75,16.76,4.31,0.03
1998-07,26.29,5.96,56.2,15.75,1.78,
1998-08,27.11,11.66,55.76,16.83,2.66,0.01
1998-09,28.32,19.21,57.27,17.97,3.39,0.01
1998-10,29.67,27.27,54.09,18.35,5.59,0.06
1998-11,29.84,36.53,56.72,19.09,8.34,0.09
1998-12,30.18,63.59,60.42,19.84,10.68,0.24
1999-01,28.3,147.35,72.06,19.44,20.46,0.86
1999-02,29.9,62.59,62.61,19.93,12.7,0.26
1999-03,26.9,264.5,80.39,19.15,33.84,2.42
1999-04,26.12,130.4,78.03,18.37,20.02,0.74
1999-05,26.68,37.88,67.39,17.66,9.1,0.1
1999-06,26.34,11.87,59.44,16.49,3.01,0.02
1999-07,25.92,8.82,57.06,15.85,1.66,
1999-08,26.57,20.38,59.96,16.93,3.53,0.01
1999-09,28.36,18.16,55.73,17.47,3.97,0.03
1999-10,29.49,26.41,53.11,17.97,5.0,0.07
1999-11,28.86,87.98,62.39,19.17,14.47,0.54
1999-12,28.2,105.11,68.58,18.83,21.68,0.75
2000-01,28.96,106.74,69.26,19.28,17.78,0.6
2000-02,29.18,121.72,69.1,19.21,18.52,0.59
2000-03,27.46,183.52,78.04,19.11,22.4,0.96
2000-04,27.42,90.02,72.85,18.78,15.12,0.26
2000-05,27.73,24.56,62.53,18.01,4.61,0.02
2000-06,26.54,15.07,58.22,16.77,4.89,0.06
2000-07,26.29,8.47,53.75,15.69,3.17,0.02
2000-08,27.22,11.65,55.22,16.77,2.32,
2000-09,28.92,11.15,51.94,17.41,2.05,0.01
2000-10,29.96,32.95,52.77,18.68,8.37,0.16
2000-11,28.62,147.68,68.92,19.4,25.18,1.15
2000-12,26.86,211.78,79.65,18.91,26.95,1.52
2001-01,26.18,244.48,83.3,18.68,24.25,1.62
2001-02,27.53,145.2,79.2,19.0,20.83,0.78
2001-03,27.61,156.91,77.04,18.99,21.02,0.83
2001-04,26.98,104.01,77.12,18.72,16.52,0.39
2001-05,27.22,31.56,65.66,18.14,7.08,0.06
2001-06,26.31,10.57,60.12,16.44,2.59,0.01
2001-07,25.91,10.04,59.3,15.74,2.78,
2001-08,27.33,8.44,55.83,16.22,2.2,0.01
2001-09,28.69,17.89,55.16,17.3,3.34,0.03
2001-10,29.45,49.15,57.03,18.9,13.14,0.32
2001-11,29.08,74.46,63.14,19.04,12.85,0.37
2001-12,28.89,125.53,69.81,19.75,16.21,0.58
2002-01,26.83,237.67,80.37,19.1,28.42,1.96
2002-02,27.79,133.71,76.44,19.26,21.7,0.93
2002-03,27.16,210.12,81.31,19.13,23.66,1.19
2002-04,26.74,150.84,78.51,18.98,20.85,1.05
2002-05,27.03,33.11,68.16,17.57,9.42,0.15
2002-06,26.53,5.74,58.75,16.05,1.56,
2002-07,27.23,5.67,57.92,16.29,1.55,
2002-08,27.02,10.98,56.99,16.96,2.71,0.01
2002-09,28.73,16.44,55.05,17.9,6.04,0.04
2002-10,29.84,36.29,55.32,19.05,8.65,0.11
2002-11,28.94,120.18,67.94,19.3,19.32,0.8
2002-12,28.07,201.19,74.99,19.64,28.75,1.68
2003-01,28.07,142.75,76.61,19.3,22.87,1.06
2003-02,29.42,98.1,69.83,19.64,18.91,0.71
2003-03,29.4,130.28,69.91,20.03,22.28,0.8
2003-04,28.08,87.63,71.97,19.16,17.12,0.53
2003-05,27.24,50.86,69.36,18.55,10.81,0.22
2003-06,26.8,10.08,61.57,16.89,1.75,
2003-07,26.24,7.17,57.29,15.9,1.81,
2003-08,27.7,10.3,54.24,16.16,2.77,0.03
2003-09,28.69,15.37,55.73,18.19,2.81,0.01
2003-10,29.94,31.08,55.38,19.11,7.89,0.05
2003-11,30.45,53.64,58.08,20.04,10.22,0.19
2003-12,29.31,128.85,68.47,19.89,20.38,0.85
2004-01,28.62,155.89,74.31,19.99,21.33,0.89
2004-02,27.97,154.6,76.35,19.59,22.41,0.98
2004-03,28.31,139.83,75.83,19.77,23.79,0.92
2004-04,26.84,160.92,79.17,18.93,27.45,1.13
2004-05,27.48,15.08,63.27,17.51,3.1,0.03
2004-06,26.5,10.63,58.52,16.04,2.52,
2004-07,26.77,4.8,54.69,15.16,1.18,
2004-08,27.77,11.58,54.29,16.36,2.42,0.01
2004-09,28.68,31.36,57.37,17.84,7.7,0.11
2004-10,29.73,49.17,57.0,19.22,12.04,0.2
2004-11,29.39,100.75,64.41,19.73,19.11,0.6
2004-12,27.54,198.88,78.16,19.51,23.02,1.19
2005-01,28.37,137.14,74.42,19.39,20.76,0.76
2005-02,29.69,102.35,69.27,20.05,23.11,0.81
2005-03,28.59,170.41,75.44,19.8,23.71,1.09
2005-04,28.25,85.25,72.47,19.48,15.25,0.35
2005-05,27.48,63.81,68.49,18.23,12.13,0.34
2005-06,26.96,12.71,62.2,17.1,1.94,
2005-07,26.52,6.74,56.09,15.89,1.45,
2005-08,27.51,17.59,56.27,16.62,3.78,0.05
2005-09,29.22,17.16,53.71,17.97,3.48,0.05
2005-10,29.93,32.59,54.76,18.81,6.75,0.08
2005-11,30.29,52.57,59.35,19.73,10.32,0.19
2005-12,30.72,65.68,60.02,20.3,11.47,0.26
2006-01,29.8,109.5,65.14,20.04,18.95,0.68
2006-02,29.9,115.29,66.39,20.26,21.23,0.73
2006-03,27.7,191.42,78.23,19.29,24.95,1.33
2006-04,26.81,156.13,78.01,18.82,21.78,0.97
2006-05,26.82,72.16,71.99,18.16,15.84,0.41
2006-06,26.6,13.08,60.22,16.3,3.22,0.02
2006-07,26.15,12.31,59.53,15.93,2.64,
2006-08,27.49,20.08,57.53,16.65,5.7,0.04
2006-09,28.39,22.25,55.49,17.66,4.89,0.02
2006-10,30.01,40.97,55.52,19.07,10.09,0.25
2006-11,28.54,173.79,70.83,19.67,26.98,1.43
2006-12,26.7,261.91,81.62,19.39,29.66,2.11
2007-01,27.46,200.63,80.54,19.48,25.42,1.42
2007-02,28.11,150.61,77.89,19.39,23.45,0.94
2007-03,28.23,138.22,76.07,19.28,20.47,0.74
2007-04,27.95,105.48,73.99,18.94,19.58,0.68
2007-05,27.49,40.72,67.88,18.57,8.25,0.14
2007-06,26.69,19.17,61.07,16.21,5.49,0.01
2007-07,26.63,12.15,58.39,16.08,3.16,0.01
2007-08,27.36,18.82,57.44,16.6,5.02,0.02
2007-09,29.23,18.93,53.95,17.59,3.7,0.02
2007-10,29.84,33.22,55.9,18.73,6.11,0.05
2007-11,30.02,65.04,60.79,19.45,12.53,0.19
2007-12,28.2,152.72,71.54,19.35,23.5,1.0
2008-01,28.24,162.71,73.55,19.35,22.46,1.03
2008-02,27.31,170.57,77.18,18.77,23.83,1.31
2008-03,27.43,193.27,76.94,18.91,25.23,1.28
2008-04,26.45,109.05,76.36,18.42,16.83,0.57
2008-05,27.14,17.66,66.09,17.32,2.78,
2008-06,26.11,8.97,59.56,15.64,2.24,
2008-07,26.1,8.2,57.68,15.36,1.71,
2008-08,27.22,11.29,56.59,16.56,1.79,
2008-09,29.43,15.83,52.86,17.37,3.97,0.05
2008-10,30.02,50.35,57.71,19.0,10.94,0.17
2008-11,29.34,127.91,66.83,19.77,25.65,0.9
2008-12,28.47,125.61,71.59,19.42,17.75,0.6
2009-01,29.4,132.84,67.98,19.6,21.27,0.87
2009-02,27.96,144.18,74.43,19.29,19.85,0.89
2009-03,28.82,150.25,72.76,19.59,25.17,1.07
2009-04,27.52,104.77,73.56,18.91,21.9,0.64
2009-05,27.78,40.52,66.34,17.94,11.3,0.22
2009-06,27.66,11.6,60.51,16.93,3.37,0.01
2009-07,26.58,4.11,55.51,15.55,0.92,
2009-08,27.54,8.48,55.53,16.66,1.78,
2009-09,29.47,14.7,52.63,17.76,2.72,
2009-10,30.16,36.08,55.46,19.39,6.41,0.08
2009-11,28.99,126.37,67.47,19.66,22.0,0.91
2009-12,28.55,176.71,72.49,19.8,26.18,1.48
2010-01,27.88,184.23,77.12,19.5,27.77,1.43
2010-02,28.46,154.61,75.91,20.04,25.14,1.19
2010-03,28.24,193.49,77.75,19.84,29.0,1.65
2010-04,28.12,101.21,75.47,19.59,16.65,0.45
2010-05,27.68,47.77,68.06,18.87,12.31,0.23
2010-06,27.11,13.18,60.9,17.07,4.07,0.02
2010-07,26.63,4.86,55.18,16.11,1.25,0.01
2010-08,27.51,9.84,51.8,16.56,2.54,0.04
2010-09,28.88,20.37,53.31,17.5,4.65,0.1
2010-10,30.55,26.54,52.17,19.03,4.5,0.04
2010-11,30.44,66.42,58.94,19.83,11.96,0.26
2010-12,28.54,145.95,70.39,19.4,23.72,1.02
2011-01,28.59,143.13,71.51,19.35,21.38,0.81
2011-02,28.35,143.36,73.77,19.38,21.68,0.91
2011-03,27.8,199.32,76.33,19.24,26.26,1.46
2011-04,27.44,123.4,77.37,18.99,18.58,0.65
2011-05,27.44,38.18,69.82,18.28,6.53,0.1
2011-06,27.51,15.44,61.96,16.71,3.2,0.03
2011-07,27.23,7.13,55.64,15.62,1.83,0.01
2011-08,27.48,19.03,56.37,16.72,3.71,0.05
2011-09,28.62,33.57,56.58,18.07,6.53,0.11
2011-10,29.56,61.75,59.64,18.96,12.65,0.28
2011-11,28.92,152.29,68.49,19.53,23.4,1.15
2011-12,27.66,219.08,77.37,19.35,27.29,1.59
2012-01,28.31,122.96,74.2,19.35,18.08,0.76
2012-02,29.1,122.03,69.61,19.54,19.71,0.72
2012-03,28.24,136.17,74.82,19.38,19.4,0.68
2012-04,26.94,140.01,76.27,18.75,24.37,1.05
2012-05,26.84,65.35,69.95,17.84,16.07,0.42
2012-06,26.65,17.06,62.25,16.4,4.58,0.03
2012-07,26.97,7.65,55.66,15.6,1.44,
2012-08,27.9,21.07,55.81,16.77,5.63,0.06
2012-09,29.21,23.14,54.3,17.77,3.9,0.06
2012-10,30.14,59.47,56.36,19.27,14.51,0.41
2012-11,29.37,118.76,65.79,19.78,26.49,1.04
2012-12,28.7,183.29,71.75,19.77,28.1,1.45
2013-01,28.65,164.83,74.3,20.03,24.82,1.24
2013-02,29.11,105.09,71.45,19.81,18.31,0.55
2013-03,28.16,216.59,76.55,19.88,30.79,1.69
2013-04,27.07,156.71,78.56,19.14,23.36,1.0
2013-05,27.36,33.49,66.98,17.98,8.65,0.18
2013-06,26.9,5.32,57.04,15.99,1.08,
2013-07,27.02,5.3,54.11,15.62,1.32,
2013-08,27.38,13.28,55.03,16.87,2.75,0.01
2013-09,29.26,29.59,54.45,17.99,6.29,0.1
2013-10,29.86,35.43,54.94,18.97,7.56,0.11
2013-11,29.92,99.02,61.72,19.79,19.67,0.54
2013-12,28.21,181.55,73.53,19.75,23.88,1.23
2014-01,28.36,153.69,74.15,19.74,20.65,0.94
2014-02,28.02,150.41,75.81,19.64,23.36,1.2
2014-03,27.92,201.01,76.92,19.57,30.46,1.48
2014-04,27.18,142.24,77.47,19.01,22.33,0.92
2014-05,27.34,32.01,66.53,18.07,7.19,0.11
2014-06,26.91,12.47,61.85,17.12,2.55,0.01
2014-07,26.94,10.66,57.62,16.4,2.67,
2014-08,27.8,25.36,58.13,17.39,5.16,0.07
2014-09,28.15,29.1,56.96,17.83,7.73,0.14
2014-10,29.32,69.38,60.6,19.15,16.4,0.43
2014-11,29.9,89.81,62.97,19.8,17.05,0.45
2014-12,28.55,158.45,72.69,19.85,25.49,1.14
2015-01,27.86,158.44,76.24,19.61,21.63,1.18
2015-02,29.39,103.72,70.57,19.94,17.44,0.59
2015-03,28.76,143.05,71.25,19.89,26.86,1.18
2015-04,27.28,157.23,78.07,19.29,23.16,0.98
2015-05,27.09,61.52,70.86,18.33,17.31,0.39
2015-06,27.39,13.29,60.89,16.81,3.58,0.02
2015-07,27.44,9.07,57.12,16.45,2.27,
2015-08,28.05,7.49,53.95,17.13,1.47,
2015-09,29.67,10.85,52.49,18.4,2.39,0.01
2015-10,30.2,68.02,58.61,19.95,14.96,0.4
2015-11,28.78,163.9,71.64,19.84,29.9,1.35
2015-12,28.47,175.26,75.21,19.93,23.96,1.01
2016-01,27.83,239.14,80.49,20.33,33.1,2.16
2016-02,28.52,139.81,77.75,20.2,22.51,0.99
2016-03,30.02,137.86,73.71,20.82,22.54,0.78
2016-04,27.21,213.24,81.16,19.94,36.37,2.08
2016-05,27.11,21.87,66.79,17.6,8.49,0.09
2016-06,26.69,8.29,61.13,16.4,2.2,0.01
2016-07,26.77,5.02,57.02,15.75,1.31,0.01
2016-08,27.78,7.92,54.23,16.88,1.55,0.01
2016-09,28.71,15.41,54.26,17.6,3.08,0.02
2016-10,30.29,27.08,54.0,19.03,8.62,0.14
2016-11,30.24,68.59,60.69,20.08,11.79,0.17
2016-12,29.86,105.81,65.74,20.39,15.65,0.52
2017-01,29.82,114.64,66.44,20.32,19.44,0.66
2017-02,28.68,151.22,72.65,19.99,25.19,1.13
2017-03,28.11,180.64,77.38,19.77,23.68,1.09
2017-04,27.66,121.85,74.79,19.61,20.21,0.73
2017-05,27.19,63.06,69.75,18.66,13.85,0.43
2017-06,27.62,10.41,60.99,17.42,2.81,0.01
2017-07,27.45,8.29,57.04,16.57,1.86,
2017-08,27.98,20.51,57.79,17.76,3.95,0.03
2017-09,29.22,23.57,55.11,18.07,4.8,0.05
2017-10,30.36,59.34,58.75,19.68,13.79,0.31
2017-11,29.13,143.37,68.1,19.86,23.44,1.02
2017-12,28.79,153.98,71.78,20.1,24.57,1.09
2018-01,26.88,218.87,79.87,19.31,28.25,1.79
2018-02,29.35,79.72,68.29,20.15,18.63,0.49
2018-03,27.04,217.08,81.09,19.37,28.09,1.77
2018-04,26.31,230.6,82.07,19.02,31.16,2.32
2018-05,26.85,57.7,72.4,18.08,13.9,0.31
2018-06,26.77,7.52,61.67,16.29,1.89,
2018-07,26.05,8.6,59.04,16.21,1.87,
2018-08,27.65,17.77,57.03,16.56,4.5,0.07
2018-09,29.37,16.73,55.43,18.17,3.24,0.01
2018-10,29.48,50.54,58.4,19.36,12.45,0.24
2018-11,30.15,79.65,62.94,20.06,15.51,0.44
2018-12,28.34,186.85,74.66,19.85,25.39,1.39
2019-01,28.56,160.64,75.19,20.06,23.89,1.19
2019-02,29.29,108.96,71.7,20.15,19.61,0.77
2019-03,29.57,108.44,70.84,19.97,18.93,0.52
2019-04,28.47,144.99,75.91,20.03,25.12,0.99
2019-05,27.0,94.25,74.56,19.15,17.23,0.59
2019-06,27.03,13.39,62.08,16.86,2.49,0.01
2019-07,27.36,10.94,58.01,16.36,2.87,0.02
2019-08,28.37,15.44,55.07,17.43,3.31,0.01
2019-09,29.44,24.02,55.75,18.52,5.44,0.08
2019-10,29.05,121.13,65.91,19.65,19.27,1.07
2019-11,29.07,165.28,69.26,20.02,32.46,1.54
2019-12,27.25,264.31,81.19,19.78,33.08,2.43
2020-01,27.58,245.31,81.25,20.13,36.83,2.6
2020-02,28.21,204.72,80.57,20.08,28.63,1.8
2020-03,27.61,268.9,82.8,19.9,34.42,2.75
2020-04,27.02,192.57,81.12,19.56,32.76,1.83
2020-05,27.25,26.8,70.43,18.14,7.79,0.08
2020-06,27.0,7.04,62.53,16.96,1.95,
2020-07,26.18,10.23,59.39,16.14,4.03,0.03
2020-08,27.97,10.42,57.83,16.88,2.34,0.01
2020-09,28.98,17.79,56.32,17.91,3.48,0.04
2020-10,30.08,45.31,58.23,19.24,10.79,0.16
2020-11,28.99,137.18,68.8,19.72,26.4,1.2
2020-12,28.41,160.77,73.62,19.68,25.26,1.12
2021-01,27.37,191.97,78.81,19.41,27.43,1.6
2021-02,27.93,148.59,77.84,19.52,23.43,1.13
2021-03,28.3,138.49,74.82,19.36,22.46,0.97
2021-04,26.92,166.1,79.3,19.23,26.15,1.13
2021-05,26.81,42.0,70.59,17.42,12.12,0.3
2021-06,26.6,7.36,62.63,16.11,2.18,0.01
2021-07,26.37,6.71,57.74,15.65,1.78,
2021-08,27.91,10.27,57.02,16.76,2.46,0.01
2021-09,28.85,20.57,56.45,18.07,4.46,0.05
2021-10,30.11,28.56,57.04,19.21,5.82,0.04
2021-11,30.98,49.64,56.67,19.95,13.49,0.31
2021-12,29.93,93.12,64.89,20.51,17.27,0.46
2022-01,28.44,177.39,72.74,19.86,28.68,1.8
2022-02,26.92,201.44,81.36,19.38,25.54,1.62
2022-03,28.46,146.04,76.11,19.81,26.88,1.26
2022-04,28.12,118.85,74.42,19.49,21.95,0.97
2022-05,27.61,21.07,67.13,17.97,5.56,0.08
2022-06,26.41,6.58,60.35,16.48,1.58,
2022-07,26.25,9.6,57.57,16.0,2.3,0.01
2022-08,27.46,16.06,55.21,16.62,3.24,0.04
2022-09,28.58,17.01,54.21,17.57,3.72,0.05
2022-10,30.33,13.81,49.46,18.32,2.57,0.01
2022-11,29.73,92.63,61.43,19.85,14.76,0.47
2022-12,28.26,179.38,70.71,19.65,28.98,1.75
2023-01,28.07,129.91,71.95,19.24,19.84,0.87
2023-02,29.14,93.94,69.51,19.83,17.95,0.46
2023-03,28.2,207.15,74.8,19.73,32.58,2.09
2023-04,27.18,176.24,78.82,19.37,26.05,1.4
2023-05,27.63,33.12,69.76,18.38,9.89,0.18
2023-06,27.6,13.24,62.05,17.0,3.83,0.02
2023-07,27.33,5.35,55.6,16.23,1.2,
2023-08,28.29,9.59,54.99,17.61,1.64,
2023-09,29.52,26.9,57.1,18.75,4.93,0.04
2023-10,31.06,35.04,55.22,20.11,8.19,0.1
2023-11,28.79,183.96,70.72,20.3,32.72,2.05
2023-12,28.47,214.75,76.51,20.38,36.4,2.07
